,Site,Year,Month,Lon,Lat,PCB28,PCB52,PCB101,PCB118,PCB138,PCB153,PCB180,X4PCBs,X7PCBs,HCB,a.HCH,b.HCH,g.HCH,t.HCH,HCHs,op.DDE,pp.DDE,op.DDD,pp.DDD,op.DDT,pp.DDT,DDTs,CHLs,endosulfan,Note,Reference,X37PCBs,Heptachlor,HEPX,TC,CC,TN,CN,Dieldrin,Endosulfan.I,Endosulfan.II,PCBs,Endosulfan.Sulfate,eNDosulfan,Oxychlordane,HCHs.a.HCH.g.HCH.,CHLs..TC.CC.TN.,Endosulfan,Heptachlor.Epoxide.B,Heptachlor.Epoxide.A,PCBs.Aroclor.1260.,PCB81,PCB77,PCB123,PCB114,PCB105,PCB126,PCB167,PCB156,PCB157,PCB169,PCB189,PCB18,PCB44,PCB66,PCB128,PCB187,PCB11,PCB209,X20PCBs,PCB16.32,PCB52.43,PCB41.71,PCB66.95,PCB87.81.,PCB110.77.,PCB149.123.107,PCB153.132,PCB163.138,PCB187.182,PCB174,Pentachloroanisol,Aldrin,Endrin,PCB8,PCB17,PCB33,PCB49,PCB42,PCB37,PCB74,PCB70.76,PCB56.60,PCB99,PCB87,PCB110,PCB151,PCB123.149,PCB183,PCB70,PCB95,PCB177,PCB201,PCB205,PCB5.8,PCB87.115,PCB149,PCB128.167,PCB170.190,Mirex
693,,2001,Jan to Feb,-13.28,-8.23,,,,,,,,,38.025,,,,,,,,,,,,,,,,Location and concentration estimated from pictures,Evidence for Dynamic Air−Water Coupling and Cycling of Persistent Organic Pollutants over the Open Atlantic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,,2001,Jan to Feb,2.34,-9.06,,,,,,,,,27.95,,,,,,,,,,,,,,,,Location and concentration estimated from pictures,Evidence for Dynamic Air−Water Coupling and Cycling of Persistent Organic Pollutants over the Open Atlantic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,,2001,Jan to Feb,-14.95,-9.9,,,,,,,,,70.2,,,,,,,,,,,,,,,,Location and concentration estimated from pictures,Evidence for Dynamic Air−Water Coupling and Cycling of Persistent Organic Pollutants over the Open Atlantic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,,2001,Jan to Feb,3.59,-10.31,6.62364487,4.014949218,,,2.272975967,0.043223133,,,6.825,9.959189944,0.609750242,,,,,,,,,,,,,,Location and concentration estimated from pictures,Evidence for Dynamic Air−Water Coupling and Cycling of Persistent Organic Pollutants over the Open Atlantic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,,2001,Jan to Feb,5.26,-12.19,9.232340523,6.430446194,,,1.89658592,0.593736749,,,10.075,11.09745441,1.666586647,,,,,,,,,,,,,,Location and concentration estimated from pictures,Evidence for Dynamic Air−Water Coupling and Cycling of Persistent Organic Pollutants over the Open Atlantic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,,2001,Jan to Feb,6.51,-13.65,0.236220472,5.271025904,,,2.388761986,0.448987129,,,8.775,10.20309004,0.690986259,,,,,,,,,,,,,,Location and concentration estimated from pictures,Evidence for Dynamic Air−Water Coupling and Cycling of Persistent Organic Pollutants over the Open Atlantic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,,2001,Jan to Feb,7.76,-14.9,9.039141846,11.6478375,,,0.043223133,0.448987129,,,21.125,9.715289847,0.690986259,,,,,,,,,,,,,,Location and concentration estimated from pictures,Evidence for Dynamic Air−Water Coupling and Cycling of Persistent Organic Pollutants over the Open Atlantic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,,2001,Jan to Feb,9.01,-16.77,,,,,3.720574758,1.317553242,,,10.5625,16.46325655,0.609750242,,,,,,,,,,,,,,Location and concentration estimated from pictures,Evidence for Dynamic Air−Water Coupling and Cycling of Persistent Organic Pollutants over the Open Atlantic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,,2001,Jan to Feb,10.2,-17.6,,,,,,,,,6.5,,,,,,,,,,,,,,,,Location and concentration estimated from pictures,Evidence for Dynamic Air−Water Coupling and Cycling of Persistent Organic Pollutants over the Open Atlantic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,,2001,Jan to Feb,11.5,-19.27,,,,,,,,,7.8,,,,,,,,,,,,,,,,Location and concentration estimated from pictures,Evidence for Dynamic Air−Water Coupling and Cycling of Persistent Organic Pollutants over the Open Atlantic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,,2001,Jan to Feb,12.9,-20.52,,,,,,,,,10.4,,,,,,,,,,,,,,,,Location and concentration estimated from pictures,Evidence for Dynamic Air−Water Coupling and Cycling of Persistent Organic Pollutants over the Open Atlantic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,,2001,Jan to Feb,13.5,-22.19,,,,,,,,,9.1,,,,,,,,,,,,,,,,Location and concentration estimated from pictures,Evidence for Dynamic Air−Water Coupling and Cycling of Persistent Organic Pollutants over the Open Atlantic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,,2001,Jan to Feb,12.1,-25.1,,,,,,,,,16.9,,,,,,,,,,,,,,,,Location and concentration estimated from pictures,Evidence for Dynamic Air−Water Coupling and Cycling of Persistent Organic Pollutants over the Open Atlantic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,,2001,Jan to Feb,10.2,-25.52,,,,,,,,,22.75,,,,,,,,,,,,,,,,Location and concentration estimated from pictures,Evidence for Dynamic Air−Water Coupling and Cycling of Persistent Organic Pollutants over the Open Atlantic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,,2001,Jan to Feb,7.97,-26.56,,,,,,,,,11.375,,,,,,,,,,,,,,,,Location and concentration estimated from pictures,Evidence for Dynamic Air−Water Coupling and Cycling of Persistent Organic Pollutants over the Open Atlantic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,,2001,Jan to Feb,4.43,-27.19,,,,,,,,,11.375,,,,,,,,,,,,,,,,Location and concentration estimated from pictures,Evidence for Dynamic Air−Water Coupling and Cycling of Persistent Organic Pollutants over the Open Atlantic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,,2001,Jan to Feb,2.97,-28.23,,,,,,,,,25.025,,,,,,,,,,,,,,,,Location and concentration estimated from pictures,Evidence for Dynamic Air−Water Coupling and Cycling of Persistent Organic Pollutants over the Open Atlantic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,,2001,Jan to Feb,4.01,-29.27,,,,,,,,,8.775,,,,,,,,,,,,,,,,Location and concentration estimated from pictures,Evidence for Dynamic Air−Water Coupling and Cycling of Persistent Organic Pollutants over the Open Atlantic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,,2001,Jan to Feb,4.84,-29.9,,,,,,,,,10.075,,,,,,,,,,,,,,,,Location and concentration estimated from pictures,Evidence for Dynamic Air−Water Coupling and Cycling of Persistent Organic Pollutants over the Open Atlantic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,,2001,Jan to Feb,7.97,-30.94,,,,,,,,,4.5,,,,,,,,,,,,,,,,Location and concentration estimated from pictures,Evidence for Dynamic Air−Water Coupling and Cycling of Persistent Organic Pollutants over the Open Atlantic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,,2001,Jan to Feb,10,-31.56,,,,,,,,,17.225,,,,,,,,,,,,,,,,Location and concentration estimated from pictures,Evidence for Dynamic Air−Water Coupling and Cycling of Persistent Organic Pollutants over the Open Atlantic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,,2001,Jan to Feb,11.7,-31.77,,,,,,,,,23.4,,,,,,,,,,,,,,,,Location and concentration estimated from pictures,Evidence for Dynamic Air−Water Coupling and Cycling of Persistent Organic Pollutants over the Open Atlantic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,,2001,Jan to Feb,15.6,-32.81,,,,,,,,,55.9,,,,,,,,,,,,,,,,Location and concentration estimated from pictures,Evidence for Dynamic Air−Water Coupling and Cycling of Persistent Organic Pollutants over the Open Atlantic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,,2001,Jan to Feb,17.7,-33.23,,,,,,,,,13.65,,,,,,,,,,,,,,,,Location and concentration estimated from pictures,Evidence for Dynamic Air−Water Coupling and Cycling of Persistent Organic Pollutants over the Open Atlantic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,NA,2006,12,-137.3,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.94,NA,2.7,NA,NA,NA,0.92,NA,NA,NA,NA,NA,NA,NA,NA,Air-water exchange and distribution pattern of organochlorine pesticides in the atmosphere and surface water of the open Pacific ocean,NA,5.56,0.62,3.52,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,NA,2006,12,-140.3,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24,NA,4.73,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,Air-water exchange and distribution pattern of organochlorine pesticides in the atmosphere and surface water of the open Pacific ocean,NA,6.06,1.16,4.93,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,NA,2006,12,-142.2,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.12,NA,3.91,NA,NA,NA,1.65,NA,NA,NA,NA,NA,NA,NA,NA,Air-water exchange and distribution pattern of organochlorine pesticides in the atmosphere and surface water of the open Pacific ocean,NA,5.64,0.92,3.46,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,2006,12,-144,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Air-water exchange and distribution pattern of organochlorine pesticides in the atmosphere and surface water of the open Pacific ocean,NA,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,2006,12,-145.7,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09,NA,3.15,NA,NA,NA,1.63,NA,NA,3.58,NA,NA,NA,NA,NA,Air-water exchange and distribution pattern of organochlorine pesticides in the atmosphere and surface water of the open Pacific ocean,NA,3.13,1.2,2.83,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,2006,12,-147.5,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38,NA,2.13,NA,NA,NA,0.83,NA,NA,1.1,NA,NA,NA,NA,NA,Air-water exchange and distribution pattern of organochlorine pesticides in the atmosphere and surface water of the open Pacific ocean,NA,2.34,1.01,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,NA,2006,12,-149.5,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33,NA,1.19,NA,NA,NA,NA,NA,NA,1.37,NA,NA,NA,NA,NA,Air-water exchange and distribution pattern of organochlorine pesticides in the atmosphere and surface water of the open Pacific ocean,NA,1.16,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,NA,2006,12,-150.7,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32,NA,2.23,NA,NA,NA,0.95,NA,NA,1.67,NA,NA,NA,NA,NA,Air-water exchange and distribution pattern of organochlorine pesticides in the atmosphere and surface water of the open Pacific ocean,NA,2.46,0.64,1.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,NA,2006,12,-152.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,NA,1.42,NA,NA,NA,NA,NA,0,2.07,NA,NA,NA,NA,NA,Air-water exchange and distribution pattern of organochlorine pesticides in the atmosphere and surface water of the open Pacific ocean,NA,1.68,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,NA,2006,12,-154.2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Air-water exchange and distribution pattern of organochlorine pesticides in the atmosphere and surface water of the open Pacific ocean,NA,2.21,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,NA,2006,12,-156.1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33,NA,2.5,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA,NA,Air-water exchange and distribution pattern of organochlorine pesticides in the atmosphere and surface water of the open Pacific ocean,NA,3.2,0.93,2.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,2006,12,-157.9,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,5.88,1.7,NA,NA,NA,1.19,NA,2.91,4.22,NA,NA,NA,NA,NA,Air-water exchange and distribution pattern of organochlorine pesticides in the atmosphere and surface water of the open Pacific ocean,NA,2.3,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
